"speOsNum" "tyyppi" "maakunta" "spe1Rat" "spe2Rat" "spe3Rat" "spe4Rat" "spe5Rat" "spe6Rat" "spe7Rat" "spe8Rat" "spe9Rat" "spe10Rat" "spe11Rat" "spe12Rat" "spe13Rat" "spe14Rat" "spe15Rat" "spe16Rat" "spe17Rat" "spe18Rat" "spe19Rat" "spe20Rat" "spe21Rat" "spe22Rat" "spe23Rat" "spe24Rat" "spe25Rat" "spe26Rat" "spe27Rat" "spe28Rat" "spe29Rat" "spe30Rat" "spe31Rat"
7 "MetsaKeskim" 5 0 0 0 0 0 0 0.121739130434783 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
9 "MetsaKeskim" 5 0 0.00925925925925926 0 0 0 0.00925925925925927 0 0.0277777777777778 0.0740740740740741 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1 "MetsaVart" 5 0.0849010977296142 0.00369549232955969 0.00106961303518403 0.00181057298580471 0.000490878374055186 0.000186572270190077 7.35635680148913e-05 9.99215505620496e-05 5.94661801368815e-05 0 0 0 0 0 0 0 0 1.15717972158256e-05 0 0 0 0 0 1.15717972158256e-05 0 0 0 0 0 0 0
2 "MetsaVart" 5 0.00139671279393266 0.100985494741207 0.000767599722813807 0.0014269694825852 0.000855899997144149 0.000774464874030286 0.000193845395329636 0.000346324374276613 0.000146474480192482 0 9.62542652671295e-06 0 0 0 2.40635663167824e-05 0 0 3.52932305979475e-05 0 0 0 0 0 4.81271326335649e-05 0 0 0 0 0 0 0
3 "MetsaVart" 5 0.0002414077885776 0.00193443872689156 0.0768889406845722 0.0218735288816371 0.00114351057747284 0.00171526586620926 0 0.00310381442456914 0.000760525288827175 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.000228702115494568 0 0 0
4 "MetsaVart" 5 0.000398884964667264 0.000680435478706372 0.00463913005084824 0.114939356071426 0.000205846027171676 0.00120648643703399 0 6.86153423905586e-05 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
5 "MetsaVart" 5 0.00255573979780654 0.0021756343856821 0.0062035466948025 0.0122978475858057 0.092676598703377 0.0066483836117344 0 0.00214077952297847 0.00944896605691954 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
6 "MetsaVart" 5 0 0 0 0 0.0182046453232894 0.1690281888022 0 0.00692762980898574 0.00659133709981168 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00564971751412429 0 0 0
7 "MetsaVart" 5 0 0 0 0 0 0 0.0851254480286738 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
8 "MetsaVart" 5 0 0 0 0 0 0.0256410256410256 0.0384615384615385 0.0655270655270656 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
9 "MetsaVart" 5 0 0 0 0 0 0 0 0 0.29110116808019 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
24 "MetsaVart" 5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.121212121212121 0 0 0 0 0 0 0
1 "MetsaKeskim" 6 0.0836297039906095 0.00457519748906246 0.00111230720960845 0.00162656517054545 0.00038901373066341 0.000746555421457299 4.50750443144029e-05 0.00047884185468997 0.000202837699414813 0 0 0 0 0 0 0 0 0.0003963384253645 0 0 0 0 0 0 0 0 0 0 0 0 0
2 "MetsaKeskim" 6 0.00128066378066378 0.0951945365509195 0.000629969911884806 0.00173179362009149 0.00149634644315495 0.00306369162752141 0 0.000774270056184949 0.000253868471953578 0 0 0 0 0 0 0 0 4.83558994197293e-05 0 0 0 0 0 0 0 0 0 0.000145067698259188 0 0 0
3 "MetsaKeskim" 6 0.00207475209763539 0.00131197559115179 0.072410736987396 0.0131909483854564 0.000183066361556064 0.00299008390541571 0 0 0.000869565217391306 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
4 "MetsaKeskim" 6 0.000228702115494568 0.00155916759690344 0.00391425485765108 0.101847314111465 0.00229655040975796 0.00378220661239529 0.000228702115494568 0.000457404230989136 0.000381170192490948 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
5 "MetsaKeskim" 6 0 0.00148588410104012 0.00631500742942051 0.0104011887072808 0.101248000345832 0.0104011887072808 0.00297176820208024 0.0104011887072808 0.0297176820208024 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
6 "MetsaKeskim" 6 0.00045662100456621 0.000456621004566212 0.000913242009132421 0.0023845763571791 0.00791476407914764 0.127540407334928 0.00136986301369863 0.00376712328767123 0.00617525549032398 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.000913242009132418 0 0 0
7 "MetsaKeskim" 6 0 0 0 0 0 0.0594059405940594 0.158415841584158 0.0495049504950495 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
8 "MetsaKeskim" 6 0 0 0 0 0 0 0 0.0808080808080808 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0303030303030303 0 0 0
9 "MetsaKeskim" 6 0 0 0 0 0 0 0 0 0.169811320754717 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
14 "MetsaKeskim" 6 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00925925925925927 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1 "MetsaVart" 6 0.0892504335518013 0.00296956701873813 0.00140948808652497 0.00144081175119024 0.000869339857452573 0.000518312611040173 0.000554402988528206 0.000258345409674792 0.000143588630975957 0 0 0 0 0 0 0 0 0.00018284199652408 0 0 0 0 0 0 0 0 0 0 0 0 0
2 "MetsaVart" 6 0.00174851252679973 0.0992044075766836 0.000667716965016025 0.00141960908956387 0.000792942752493709 0.00110347707269137 6.84618657345418e-05 0.000133271438141928 0.000165918468290789 0 0 0 0 0 0 0 0 4.69580570634309e-05 0 0 0 0 0 0 0 0 0 0 0 0 0
3 "MetsaVart" 6 0.000307033956036576 0.000115137733513716 0.0766623499163031 0.0160365646253729 0.000379530407153496 0.000672322122481876 5.75688667568579e-05 0.000460550934054863 0.000201491033649002 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
4 "MetsaVart" 6 0.000659008419909164 0.000422938967966836 0.00374527401782957 0.103111557829462 0.000202672318222026 0.000729860732794145 0.00011543517703682 0.000265403902834234 0.000527315649052228 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
5 "MetsaVart" 6 0 0 0.00345789127672601 0.00297999148573861 0.123759784562417 0.00543870166201857 0.00115550690263334 0.00782790766370405 0.00275844692921868 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
6 "MetsaVart" 6 0 0 0.001381215449575 0.00409949335940812 0.0112335874724573 0.140423214462222 0.00119688809096349 0.00505352749517921 0.00339118292439657 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00465456479819137 0 0 0
7 "MetsaVart" 6 0 0 0 0 0 0.0145526057030482 0.0566371681415929 0 0.0106194690265486 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
8 "MetsaVart" 6 0 0 0 0 0.185185185185185 0 0 0 0.925925925925926 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
9 "MetsaVart" 6 0 0 0 0 0 0.0480192076830732 0 0 0.321728691476591 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
14 "MetsaVart" 6 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0977542463330078 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1 "MetsaKeskim" 7 0.0877642533521274 0.00229120726079509 0.000230313420578936 0.00279260163376526 0.000322798653530165 0.000285012857966433 1.29551299075652e-05 2.91490422920216e-05 0.000115156710289468 0 0 0 0 0 0 0 0 3.45470130868404e-05 0 0 0 0 0 0 0 0 0 0 0 0 0
2 "MetsaKeskim" 7 0.0017308001932056 0.108539397767008 0 0.00116728385123169 0.00200744710485493 0.00101969623785756 0 0.000357788153634233 0.000208521057279694 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
3 "MetsaKeskim" 7 0 0 0.082516898306372 0.0265677969027251 0 0.000966603837417237 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
4 "MetsaKeskim" 7 0.00092024923286524 0.00107470289988992 0.00313148113924311 0.113991047044087 0.000865119094490825 0.000616921872335562 0.000187487110261169 5.62461330783509e-05 0.000540796918561837 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
5 "MetsaKeskim" 7 0 0.000850701829008934 0 0.000850701829008933 0.0957343379716838 0.0188369690709121 0 0 0.00875007595552044 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
6 "MetsaKeskim" 7 0 0 0 0 0.00836820083682008 0.218967921896792 0 0.00418410041841004 0.00836820083682008 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
8 "MetsaKeskim" 7 0 0 0 0 0 0 0 0.117647058823529 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
9 "MetsaKeskim" 7 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1 "MetsaVart" 7 0.088089207596994 0.00235708397639387 0.000317801015175557 0.00235547777802391 0.000529319434073472 0.000250600657844539 0 1.83627000514156e-05 4.89672001371082e-05 0 0 0 0 0 0 0 0 8.16120002285136e-06 0 0 0 0 0 0 0 0 0 0 0 0 0
2 "MetsaVart" 7 0.00181063136182501 0.101101455315537 0.000277531232561948 0.00230339544711231 0.00102241603256789 0.000612949960994093 0 9.81454511789262e-05 0.00013134642021302 0 0 0 0 0 0 0 0 1.99009727595485e-05 0 0 0 0 0 0 0 0 0 0 0 0 0
3 "MetsaVart" 7 0.000491202260468344 0 0.0745465750185335 0.0401851504628432 0.000394788787998421 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
4 "MetsaVart" 7 0.000220881480724 0.000171796707229778 0.00299021607794438 0.126213028683148 0.00121787988718818 0.000370635488745725 0 0.000572655690765928 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
5 "MetsaVart" 7 0.000660066006600658 0.000660066006600659 0.00176017601760176 0.00858085808580858 0.121138221586401 0.00608727539420609 0 0.000660066006600661 0.000825082508250824 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00132013201320132 0
6 "MetsaVart" 7 0 0 0 0 0.00347222222222222 0.0555555555555556 0 0.00694444444444445 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
7 "MetsaVart" 7 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
8 "MetsaVart" 7 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
9 "MetsaVart" 7 0 0 0 0 0 0.0732600732600732 0 0 0.175824175824176 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
14 "MetsaVart" 7 0 0 0 0 0 0 0 0 0 0 0 0 0 0.1336360226194 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1 "MetsaKeskim" 8 0.084470089174895 0.00339915558763646 0.000468229882679944 0.00341966134483934 0.000619859938678733 0.00112069648708974 0.000104899439036722 8.34096234007268e-05 0.000319433361233351 0 0 0 0 0 0 0 0 4.86462190139966e-05 0 0 0 0 0 0 0 0 0 0 0 0 0
2 "MetsaKeskim" 8 0.00119274094069807 0.114739588150651 0.000208815512871115 0.00160920526188772 0.00104011998112505 0.00337481500018188 0.000178530130382221 0.000880008232813986 0.000514581085289534 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 7.45769688825413e-05 0
3 "MetsaKeskim" 8 0.000707457772336348 0.00049784065460706 0.0660998753574876 0.0310794808661836 0.00157927028931626 0.00241059685388682 0 0.000564528746732569 0.000471638514890899 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
4 "MetsaKeskim" 8 0.000227612395096718 0.00107001978981541 0.00463063482371511 0.111918428303216 0.000617514750472856 0.0009693849326887 0 0.00046509573589916 0.000519095615348127 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
5 "MetsaKeskim" 8 0 0 0.0046527267520207 0.0084843840772142 0.0850374555853269 0.0168319232499572 0 0 0.00615802070120387 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
6 "MetsaKeskim" 8 0 0.00107905773492225 0.00161858660238338 0.00143874364656301 0.00113900538686238 0.115636879604932 0 0.0161409052848787 0.00509690340853218 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00269764433730563 0 0.00161858660238338 0
7 "MetsaKeskim" 8 0 0 0 0 0 0.0215053763440861 0.064516129032258 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
9 "MetsaKeskim" 8 0 0 0 0 0 0 0 0 0.208333333333333 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
11 "MetsaKeskim" 8 0.0238095238095238 0.00793650793650794 0 0 0 0 0 0 0 0 0.0634920634920635 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1 "MetsaVart" 8 0.0883115956816169 0.00298332050491365 0.000864187096513424 0.00160235525676636 0.000814453524212262 0.000408975570100248 0 6.56298976251341e-05 0.00013764659736815 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2 "MetsaVart" 8 0.00183679140156498 0.104850342029301 0.000602742348167251 0.00198212101470768 0.000869069076960909 0.00101678628270652 0 0.000242134521919595 0.000417038572410694 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 9.00948109816481e-06 0 0 0
3 "MetsaVart" 8 0.000471808186542302 0.000471808186542302 0.0686787298466263 0.0238826005843642 0.0023425650912767 0.00119075399460676 0.000222798310311642 0 0.000314538791028201 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
4 "MetsaVart" 8 0.000485445427320065 0.00031319059827101 0.00700231086981018 0.103286183612709 0.00031319059827101 0.00182694515658089 0 6.26381196542021e-05 6.95979107268911e-05 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
5 "MetsaVart" 8 0 0 0.00671331982370768 0.0114077624807238 0.123710704275103 0.0180870631514408 0 0.00253609051892314 0.0113984727718633 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00156067108856809 0 0 0 0.00345577169611504 0.000780335544284042 0 0
6 "MetsaVart" 8 0.00309885342423304 0.00216919739696312 0.00399350742302536 0 0.0237171730072036 0.186258306648762 0 0.0207623179423613 0.0136349550666253 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
7 "MetsaVart" 8 0 0 0 0 0 0.00811688311688309 0.13961038961039 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
8 "MetsaVart" 8 0 0 0 0 0 0 0 0.142857142857143 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1 "MetsaKeskim" 9 0.0793488081683289 0.00472497863805168 0.00027389253219798 0.00276827219753971 0.000660091853496197 0.00154438081984202 3.33319601404752e-05 0.000288876987884118 0.000265111091718279 0 0 0 0 0 0 0 0 4.1664950175594e-05 0 0 0 0 0 0 0 0 0 0 0 0 0
2 "MetsaKeskim" 9 0.00192896728697706 0.102672909830092 0.000171629727282395 0.00170852802590993 0.000743728818223709 0.00406872721275043 0 0.000553735416417272 0.000575277419224322 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4.44965959621022e-05 0
3 "MetsaKeskim" 9 0 0.00242786922799835 0.0551855615517931 0.0275375939872114 0.000333667380339737 0.00470207584662971 0 0.00177370554812176 0.00243853153150545 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
4 "MetsaKeskim" 9 0.000741072615663567 0.00201125851835811 0.00296032546017068 0.114986113159525 0.000855911955621117 0.00159519020659785 0 0.000508702388718211 0.000734792339259638 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 5.65224876353569e-05 0 0 0
5 "MetsaKeskim" 9 0 0.00207340956561743 0.00222151024887582 0.00784933621269457 0.0716686154980262 0.0218357732529057 0.0106632491946039 0.00565250941102848 0.00770903848918777 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
6 "MetsaKeskim" 9 0.00103310133676415 0.00160704652385534 0.000516550668382073 0.00324455641192971 0.00482751674031148 0.129735758649307 0 0.0120911119413878 0.0040558793221111 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00137746844901886 0 0 0
7 "MetsaKeskim" 9 0 0 0 0 0 0.160919540229885 0.0459770114942529 0 0.0229885057471265 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
8 "MetsaKeskim" 9 0 0 0 0 0 0 0 0.25352733686067 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
9 "MetsaKeskim" 9 0 0 0 0 0.014423434988636 0 0 0 0.0129810914897724 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
11 "MetsaKeskim" 9 0 0 0 0.012448132780083 0 0 0 0 0 0 0.0829875518672199 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
14 "MetsaKeskim" 9 0 0 0 0 0 0.0235294117647059 0 0 0 0 0 0 0 0.0470588235294118 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
28 "MetsaKeskim" 9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.166666666666667 0 0 0
1 "MetsaVart" 9 0.0887150564696196 0.00312116907626403 0.000917782340278039 0.00184939329755005 0.000633071370481417 0.000883978681377245 0.000165809983357857 0.000205657300314858 0.000209161919707486 0 0 0 0 3.12849025203504e-05 0 0 0 1.25139610081402e-05 0 0 0 0 0 0 0 0 0 4.5884523696514e-05 0 0 0
2 "MetsaVart" 9 0.00184415305198421 0.0981873453298981 0.000466579865409333 0.0013716666549001 0.000906700494434198 0.00189151053951718 1.88910201172468e-05 0.000336200186594558 0.000430847732014277 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 7.55640804689873e-06 0
3 "MetsaVart" 9 0.000494636693973372 0.000974646955112744 0.0670982349252958 0.0296470013234292 0.00137627339111859 0.00509022608583183 0.000197162153954753 0.000198893463041243 0.000197162153954753 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
4 "MetsaVart" 9 0.000391576287298734 0.000256847351311247 0.00870614680056954 0.111212434014521 0.00116049911162462 0.00117875730995758 0 5.05611646143505e-05 0.000306181745535732 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
5 "MetsaVart" 9 0 0.00243427458617332 0.00461313905677474 0.00851996105160662 0.136244114998462 0.0129132470904623 0.0103456669912366 0.00507720127973293 0.00304284323271665 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00097370983446933 0 0 0
6 "MetsaVart" 9 0 0 0 0.00168961374538828 0.00168961374538827 0.133868304233428 0.000938674302993485 0.00591364810885895 0.00443523608164422 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00337922749077655 0 0 0
7 "MetsaVart" 9 0 0 0 0 0 0.0241545893719807 0.285024154589372 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
9 "MetsaVart" 9 0 0 0 0 0 0 0 0.0816326530612244 0.0408163265306122 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
12 "MetsaVart" 9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
14 "MetsaVart" 9 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0857142857142858 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1 "MetsaKeskim" 10 0.0820766282571708 0.00299947696111446 0.000556802437609991 0.0026860287803677 0.000594761752727197 0.000838362819181567 1.7770290562021e-05 0.000270700759561453 0.000207122608884 0 0 0 0 0 0 0 0 1.24392033934147e-05 0 0 0 0 0 0 0 0 0 0 0 0 0
2 "MetsaKeskim" 10 0.00151985893754706 0.0978385197865218 0.000178640136316166 0.00151985893754706 0.00103257924947586 0.0023884120789524 0 0.000561876668071359 0.000219864783158357 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
3 "MetsaKeskim" 10 0.00019621308741293 0.000588639262238791 0.0829599834308948 0.0207246180463094 0.0019621308741293 0.00274698322378103 0 0.00176591778671637 0.00019621308741293 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00431668792308447 0 0 0
4 "MetsaKeskim" 10 0.000265366371446578 0.000426481668396287 0.00596942705610235 0.10344286540923 0.000803470402435474 0.00162536902511029 0 0.00060444562385054 0.000414634955385279 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
5 "MetsaKeskim" 10 0.0022050716648291 0 0 0 0.130834252113194 0.0154355016538038 0 0.00220507166482911 0.0154355016538037 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
6 "MetsaKeskim" 10 0 0.00126211404101871 0.000856434527834124 0.00616407482533243 0.00359316140249203 0.118574326282237 0 0.0094658553076403 0.0024340770791075 0 0 0 0 0 0 0 0 0.000450755014649538 0 0 0 0 0 0 0 0 0 0 0 0 0
7 "MetsaKeskim" 10 0 0 0 0 0 0.056980056980057 0.0997150997150997 0.0113960113960114 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
8 "MetsaKeskim" 10 0.0116618075801749 0 0 0 0 0.0364431486880466 0 0.175898931000972 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
9 "MetsaKeskim" 10 0 0 0 0 0 0 0 0 0.190839694656489 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
11 "MetsaKeskim" 10 0 0 0 0 0 0 0 0 0 0 0.0729166666666667 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
30 "MetsaKeskim" 10 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1 "MetsaVart" 10 0.0882819096030413 0.00278912977949881 0.000801397423612645 0.00153578846789543 0.000353969459704819 0.000641779951130097 6.27934859607502e-05 9.5471172448137e-05 0.000177342540428212 0 6.86803752695704e-06 0 0 8.58504690869632e-06 0 0 0 4.80762626886993e-05 0 0 0 0 0 1.52623056154601e-05 0 0 0 0 0 0 0
2 "MetsaVart" 10 0.00135660804592902 0.102952191930372 0.000479756110972107 0.00130232185794148 0.000795016515981108 0.00154295354538107 0 0.000308707746133658 0.000173439916280692 0 0 0 0 0 0 0 0 1.13435917214468e-05 0 0 0 0 0 0 0 0 0 0 0 0 0
3 "MetsaVart" 10 0.000623652169958988 0.000303476979103442 0.0865276629712436 0.0210620593218356 0.000279391504571423 0.000578051388768462 0 0.000780369374837424 0.000780369374837422 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
4 "MetsaVart" 10 0.000491526705415138 0.0011497515545766 0.00575004088395591 0.103801430488356 0.0011264797801523 0.00118364994805351 0.000134103534633914 0.000502888254877178 9.387247424374e-05 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
5 "MetsaVart" 10 0.0016273393002441 0.00081366965012205 0.0016273393002441 0.0048820179007323 0.0666940757991021 0.0232993658542886 0.00678058041768375 0.00262182442817106 0.00768465780670825 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
6 "MetsaVart" 10 0 0 0.0027868091035764 0.00650255457501162 0.0018578727357176 0.194014995687081 0 0.0160573286444164 0.00154822727976467 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.002654103908168 0 0 0
7 "MetsaVart" 10 0 0 0 0 0 0.00757575757575758 0.318392095060528 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
8 "MetsaVart" 10 0 0 0 0 0 0 0 0.48780487804878 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
9 "MetsaVart" 10 0 0 0 0 0 0 0 0 0.236842105263158 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
14 "MetsaVart" 10 0 0 0 0.00833333333333332 0 0 0 0 0 0 0 0 0 0.1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
28 "MetsaVart" 10 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1 "MetsaHarvaTaimikko" 11 0.0576923076923077 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
4 "MetsaHarvaTaimikko" 11 0 0 0.115384615384615 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1 "MetsaKeskim" 11 0.0822527092667747 0.00404204520216175 0.000316180695835493 0.0029965557235977 0.000338434528782799 0.000288512917673283 0 2.37961778050405e-05 0.000301902309171105 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2 "MetsaKeskim" 11 0.0027644530276601 0.111680103778286 0 0.00130824819337154 0.000537316222277599 0.000233615748816347 0 0.000186892599053077 0.000799485007060388 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
3 "MetsaKeskim" 11 0 0 0.0543263768462596 0.018906097390819 0 0.000627877773126831 0 0.000627877773126832 0.00376726663876099 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
4 "MetsaKeskim" 11 0.000198693041328153 0.000728541151536559 0.00163987464466535 0.114934200013456 0.000198693041328153 0.000639181847235538 0 6.62310137760508e-05 0.000596079123984458 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
5 "MetsaKeskim" 11 0.0015511892450879 0.0062047569803516 0 0.0031023784901758 0.0651499482936918 0 0 0 0.0387797311271975 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
6 "MetsaKeskim" 11 0 0.00999999999999999 0 0 0.0025 0.0908333333333333 0 0.0025 0.00916666666666666 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
