"speOsNum" "tyyppi" "maakunta" "spe1Rat" "spe2Rat" "spe3Rat" "spe4Rat" "spe5Rat" "spe6Rat" "spe7Rat" "spe8Rat" "spe9Rat" "spe10Rat" "spe11Rat" "spe12Rat" "spe13Rat" "spe14Rat" "spe15Rat" "spe16Rat" "spe17Rat" "spe18Rat" "spe19Rat" "spe20Rat" "spe21Rat" "spe22Rat" "spe23Rat" "spe24Rat" "spe25Rat" "spe26Rat" "spe27Rat" "spe28Rat" "spe29Rat" "spe30Rat" "spe31Rat"
3 "MetsaVart" 1 0.00135478575700167 0.00637309810327085 1.03900029186351 0.0901660279953373 0.0163409753549375 0.003510135691311 0.00296379679090873 0 0.0159906181493056 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
4 "MetsaVart" 1 0.00162362544440854 0.0078465595155284 0.0304699491401368 1.09888107363182 0.00973018828423215 0.0222801363270214 0.00812175304554807 0.0110908701258863 0.00790536113324179 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
5 "MetsaVart" 1 0.00568986185788237 0.00284493092894117 0.00774055415146819 0.0256470178231736 1.33268389671666 0.00986320615568761 0.00669502478446676 0.0376595144126255 0.0221503478126143 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
6 "MetsaVart" 1 0 0.0235479075027689 0 0 0 1.05514402912266 0 0 0.0442101599263011 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0186397875026993 0 0.0274158324105189 0
7 "MetsaVart" 1 0 0 0.0146206960937534 0 0.0161398153063638 0.0150241125819279 1.60742039860334 0.0545448938591596 0.0161888745456099 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0182214584896748 0.00509949548186713 0 0
8 "MetsaVart" 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
9 "MetsaVart" 1 0 0 0 0.0533836208756592 0 0 0 0 1.60864386199514 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
14 "MetsaVart" 1 0 0 0 0 0 0 0 0 0 0 0 0 0 3.36043799569252 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
24 "MetsaVart" 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
27 "MetsaVart" 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.46860360624974 0 0 0 0
28 "MetsaVart" 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
29 "MetsaVart" 1 0 0 0 0 0 0 0 0 0.15625 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.4581367894436 0 0
